invoice_id,vendor_name,risk_score,priority_action
2710,Vendor IT,0.901688,Immediate follow-up
5969,Vendor IT,0.81174415,Monitor
8074,Vendor IT,0.8607394,Immediate follow-up
157,Vendor IT,0.81936425,Monitor
241,Vendor IT,0.78783906,Monitor
451,Vendor IT,0.88247204,Immediate follow-up
844,Vendor IT,0.781211,Monitor
1618,Vendor IT,0.8155606,Monitor
3948,Vendor IT,0.7622083,Monitor
1297,Vendor IT,0.79699177,Monitor
3126,Vendor IT,0.7829555,Monitor
3155,Vendor IT,0.88779986,Immediate follow-up
4515,Vendor IT,0.8945578,Immediate follow-up
5656,Vendor IT,0.83913654,Monitor
6126,Vendor IT,0.7717488,Monitor
6547,Vendor IT,0.8361561,Monitor
6740,Vendor IT,0.77745664,Monitor
7879,Vendor IT,0.8027268,Monitor
8533,Vendor IT,0.8110203,Monitor
8576,Vendor IT,0.89836854,Immediate follow-up
542,Vendor IT,0.8612903,Immediate follow-up
2013,Vendor IT,0.96789145,Immediate follow-up
3448,Vendor IT,0.9689461,Immediate follow-up
3597,Vendor IT,0.8565738,Immediate follow-up
3660,Vendor IT,0.9605503,Immediate follow-up
4817,Vendor IT,0.96200967,Immediate follow-up
6482,Vendor IT,0.81681067,Monitor
8371,Vendor IT,0.7795794,Monitor
5805,Vendor IT,0.771468,Monitor
9709,Vendor IT,0.7841126,Monitor
636,Vendor IT,0.84931797,Monitor
987,Vendor IT,0.7664561,Monitor
1289,Vendor IT,0.87577784,Immediate follow-up
2260,Vendor IT,0.8252282,Monitor
2358,Vendor IT,0.8489004,Monitor
2887,Vendor IT,0.7767351,Monitor
2893,Vendor IT,0.96521854,Immediate follow-up
2978,Vendor IT,0.93204945,Immediate follow-up
3125,Vendor IT,0.902311,Immediate follow-up
4090,Vendor IT,0.7854162,Monitor
4642,Vendor IT,0.9147317,Immediate follow-up
4719,Vendor IT,0.91496164,Immediate follow-up
5970,Vendor IT,0.8453724,Monitor
6191,Vendor IT,0.84666365,Monitor
7111,Vendor IT,0.81253225,Monitor
7681,Vendor IT,0.8206463,Monitor
7843,Vendor IT,0.75911033,Monitor
8096,Vendor IT,0.81168455,Monitor
8813,Vendor IT,0.7586092,Monitor
145,Vendor IT,0.77742416,Monitor
811,Vendor IT,0.8193453,Monitor
1456,Vendor IT,0.8524669,Immediate follow-up
2249,Vendor IT,0.8546821,Immediate follow-up
2909,Vendor IT,0.7917669,Monitor
3854,Vendor IT,0.9137545,Immediate follow-up
4609,Vendor IT,0.85147625,Immediate follow-up
6241,Vendor IT,0.8512556,Immediate follow-up
6645,Vendor IT,0.82851,Monitor
9924,Vendor IT,0.806522,Monitor
828,Vendor IT,0.7961558,Monitor
1158,Vendor IT,0.78683496,Monitor
1911,Vendor IT,0.82574207,Monitor
2539,Vendor IT,0.8546025,Immediate follow-up
2744,Vendor IT,0.8884865,Immediate follow-up
3395,Vendor IT,0.82975113,Monitor
4139,Vendor IT,0.91666114,Immediate follow-up
4612,Vendor IT,0.79576033,Monitor
4803,Vendor IT,0.8036693,Monitor
5578,Vendor IT,0.7838398,Monitor
6317,Vendor IT,0.7750616,Monitor
6618,Vendor IT,0.80047536,Monitor
7301,Vendor IT,0.7560845,Monitor
7549,Vendor IT,0.8551825,Immediate follow-up
8438,Vendor IT,0.86587405,Immediate follow-up
8642,Vendor IT,0.84504825,Monitor
8973,Vendor IT,0.8472519,Monitor
222,Vendor IT,0.8863576,Immediate follow-up
2890,Vendor IT,0.8073448,Monitor
3214,Vendor IT,0.7872693,Monitor
6226,Vendor IT,0.79311854,Monitor
7287,Vendor IT,0.77757406,Monitor
9133,Vendor IT,0.82793045,Monitor
9326,Vendor IT,0.83436525,Monitor
9749,Vendor IT,0.7861735,Monitor
832,Vendor IT,0.8559051,Immediate follow-up
1666,Vendor IT,0.85936123,Immediate follow-up
1830,Vendor IT,0.89935243,Immediate follow-up
1970,Vendor IT,0.8699573,Immediate follow-up
2402,Vendor IT,0.87233925,Immediate follow-up
2916,Vendor IT,0.8255577,Monitor
3001,Vendor IT,0.9048355,Immediate follow-up
3167,Vendor IT,0.8934181,Immediate follow-up
4269,Vendor IT,0.8129582,Monitor
4889,Vendor IT,0.82602227,Monitor
6517,Vendor IT,0.8456687,Monitor
7045,Vendor IT,0.8693141,Immediate follow-up
7098,Vendor IT,0.87679976,Immediate follow-up
7547,Vendor IT,0.77647775,Monitor
7704,Vendor IT,0.8356399,Monitor
9823,Vendor IT,0.80151427,Monitor
755,Vendor IT,0.8453667,Monitor
805,Vendor IT,0.8028178,Monitor
3317,Vendor IT,0.77845216,Monitor
4471,Vendor IT,0.788697,Monitor
5418,Vendor IT,0.8163993,Monitor
8731,Vendor IT,0.7550576,Monitor
8871,Vendor IT,0.7686907,Monitor
1153,Vendor IT,0.84878576,Monitor
2026,Vendor IT,0.7750934,Monitor
2117,Vendor IT,0.8082545,Monitor
2393,Vendor IT,0.82812136,Monitor
5550,Vendor IT,0.8243333,Monitor
8219,Vendor IT,0.8914433,Immediate follow-up
8405,Vendor IT,0.80926806,Monitor
8718,Vendor IT,0.85599256,Immediate follow-up
9589,Vendor IT,0.8394069,Monitor
1084,Vendor IT,0.85772175,Immediate follow-up
1570,Vendor IT,0.8900327,Immediate follow-up
1624,Vendor IT,0.91413146,Immediate follow-up
2247,Vendor IT,0.9804027,Immediate follow-up
2647,Vendor IT,0.93016756,Immediate follow-up
2730,Vendor IT,0.9901209,Immediate follow-up
2783,Vendor IT,0.9908461,Immediate follow-up
3165,Vendor IT,0.98391867,Immediate follow-up
4481,Vendor IT,0.9911116,Immediate follow-up
5179,Vendor IT,0.98520017,Immediate follow-up
5887,Vendor IT,0.935531,Immediate follow-up
6171,Vendor IT,0.9923482,Immediate follow-up
6248,Vendor IT,0.9865058,Immediate follow-up
7833,Vendor IT,0.75869304,Monitor
8240,Vendor IT,0.9162383,Immediate follow-up
8303,Vendor IT,0.8490626,Monitor
1221,Vendor IT,0.80636346,Monitor
1245,Vendor IT,0.81761533,Monitor
1316,Vendor IT,0.8269514,Monitor
3093,Vendor IT,0.8097678,Monitor
3693,Vendor IT,0.80341,Monitor
6141,Vendor IT,0.80767006,Monitor
7713,Vendor IT,0.7957481,Monitor
8060,Vendor IT,0.8279351,Monitor
8276,Vendor IT,0.7813497,Monitor
8957,Vendor IT,0.8553337,Immediate follow-up
9112,Vendor IT,0.8325885,Monitor
173,Vendor IT,0.8350129,Monitor
474,Vendor IT,0.82368004,Monitor
495,Vendor IT,0.8296286,Monitor
500,Vendor IT,0.8025611,Monitor
508,Vendor IT,0.8863837,Immediate follow-up
855,Vendor IT,0.76434547,Monitor
1429,Vendor IT,0.8472045,Monitor
1636,Vendor IT,0.88830644,Immediate follow-up
1852,Vendor IT,0.8776984,Immediate follow-up
9570,Vendor IT,0.8220627,Monitor
286,Vendor IT,0.87285364,Immediate follow-up
905,Vendor IT,0.8526438,Immediate follow-up
1249,Vendor IT,0.8047074,Monitor
1836,Vendor IT,0.750985,Monitor
2860,Vendor IT,0.8052593,Monitor
4234,Vendor IT,0.7598533,Monitor
4327,Vendor IT,0.83298576,Monitor
4607,Vendor IT,0.85126925,Immediate follow-up
4735,Vendor IT,0.9058871,Immediate follow-up
4744,Vendor IT,0.9642299,Immediate follow-up
6637,Vendor IT,0.79232025,Monitor
4009,Vendor IT,0.8048247,Monitor
4697,Vendor IT,0.82994074,Monitor
4784,Vendor IT,0.7537504,Monitor
6095,Vendor IT,0.80905557,Monitor
7023,Vendor IT,0.7584927,Monitor
5939,Vendor IT,0.7857067,Monitor
6299,Vendor IT,0.82745004,Monitor
6830,Vendor IT,0.8791705,Immediate follow-up
7336,Vendor IT,0.77918434,Monitor
8305,Vendor IT,0.81334394,Monitor
8306,Vendor IT,0.87585765,Immediate follow-up
8735,Vendor IT,0.7779846,Monitor
9012,Vendor IT,0.75607723,Monitor
9377,Vendor IT,0.8536922,Immediate follow-up
9396,Vendor IT,0.82764703,Monitor
9414,Vendor IT,0.8338074,Monitor
409,Vendor IT,0.9087723,Immediate follow-up
640,Vendor IT,0.82467854,Monitor
1140,Vendor IT,0.85113275,Immediate follow-up
1437,Vendor IT,0.8483947,Monitor
1832,Vendor IT,0.85357976,Immediate follow-up
1969,Vendor IT,0.9168614,Immediate follow-up
2466,Vendor IT,0.8230223,Monitor
3240,Vendor IT,0.8536555,Immediate follow-up
3838,Vendor IT,0.7614776,Monitor
4252,Vendor IT,0.80955154,Monitor
4695,Vendor IT,0.8855413,Immediate follow-up
4749,Vendor IT,0.8843431,Immediate follow-up
5204,Vendor IT,0.815207,Monitor
5844,Vendor IT,0.7999051,Monitor
8733,Vendor IT,0.8534224,Immediate follow-up
8872,Vendor IT,0.85125524,Immediate follow-up
9551,Vendor IT,0.7991094,Monitor
9717,Vendor IT,0.7932103,Monitor
762,Vendor IT,0.7923831,Monitor
1182,Vendor IT,0.7892331,Monitor
3705,Vendor IT,0.8207871,Monitor
5271,Vendor IT,0.7937277,Monitor
6869,Vendor IT,0.79873794,Monitor
9353,Vendor IT,0.78054106,Monitor
9633,Vendor IT,0.86722964,Immediate follow-up
597,Vendor IT,0.82782626,Monitor
1095,Vendor IT,0.8294784,Monitor
2041,Vendor IT,0.85557216,Immediate follow-up
3826,Vendor IT,0.84416604,Monitor
3832,Vendor IT,0.902558,Immediate follow-up
3913,Vendor IT,0.83229995,Monitor
3923,Vendor IT,0.81165504,Monitor
4352,Vendor IT,0.91737014,Immediate follow-up
4591,Vendor IT,0.77793664,Monitor
5983,Vendor IT,0.8465919,Monitor
6202,Vendor IT,0.87995994,Immediate follow-up
6882,Vendor IT,0.7781165,Monitor
8040,Vendor IT,0.8331427,Monitor
8227,Vendor IT,0.7770434,Monitor
9148,Vendor IT,0.84168667,Monitor
9310,Vendor IT,0.8792277,Immediate follow-up
9475,Vendor IT,0.8597981,Immediate follow-up
180,Vendor IT,0.7862454,Monitor
2529,Vendor IT,0.7638799,Monitor
3129,Vendor IT,0.7561093,Monitor
3229,Vendor IT,0.83479536,Monitor
4785,Vendor IT,0.77012956,Monitor
5211,Vendor IT,0.7674759,Monitor
326,Vendor IT,0.8471085,Monitor
730,Vendor IT,0.7648403,Monitor
1149,Vendor IT,0.78549135,Monitor
1155,Vendor IT,0.87100166,Immediate follow-up
1494,Vendor IT,0.8655663,Immediate follow-up
2115,Vendor IT,0.84340703,Monitor
3094,Vendor IT,0.7948525,Monitor
4366,Vendor IT,0.8866696,Immediate follow-up
4397,Vendor IT,0.89571565,Immediate follow-up
4452,Vendor IT,0.86952114,Immediate follow-up
4622,Vendor IT,0.9673268,Immediate follow-up
5563,Vendor IT,0.9628175,Immediate follow-up
6824,Vendor IT,0.9902182,Immediate follow-up
7062,Vendor IT,0.9928396,Immediate follow-up
7611,Vendor IT,0.98949045,Immediate follow-up
8411,Vendor IT,0.8611899,Immediate follow-up
9998,Vendor IT,0.8609197,Immediate follow-up
25,Vendor IT,0.84125215,Monitor
291,Vendor IT,0.8549456,Immediate follow-up
620,Vendor IT,0.84933805,Monitor
1237,Vendor IT,0.7965494,Monitor
1824,Vendor IT,0.7917823,Monitor
2252,Vendor IT,0.8588848,Immediate follow-up
2618,Vendor IT,0.96811813,Immediate follow-up
4345,Vendor IT,0.88431907,Immediate follow-up
4672,Vendor IT,0.86585194,Immediate follow-up
5171,Vendor IT,0.8462344,Monitor
5841,Vendor IT,0.8333597,Monitor
8200,Vendor IT,0.77735823,Monitor
8702,Vendor IT,0.79854375,Monitor
3765,Vendor IT,0.7847525,Monitor
4124,Vendor IT,0.76248395,Monitor
4867,Vendor IT,0.7703545,Monitor
5231,Vendor IT,0.84412706,Monitor
5307,Vendor IT,0.7612677,Monitor
5374,Vendor IT,0.8118874,Monitor
5420,Vendor IT,0.75373703,Monitor
5483,Vendor IT,0.8323527,Monitor
6071,Vendor IT,0.765948,Monitor
7257,Vendor IT,0.7844732,Monitor
7581,Vendor IT,0.9122514,Immediate follow-up
9398,Vendor IT,0.85482985,Immediate follow-up
1219,Vendor IT,0.76173127,Monitor
1229,Vendor IT,0.83812934,Monitor
2465,Vendor IT,0.89971095,Immediate follow-up
4172,Vendor IT,0.7657497,Monitor
5352,Vendor IT,0.7999828,Monitor
7270,Vendor IT,0.8273352,Monitor
7461,Vendor IT,0.7571275,Monitor
9256,Vendor IT,0.877491,Immediate follow-up
9510,Vendor IT,0.83603257,Monitor
271,Vendor IT,0.9156024,Immediate follow-up
1688,Vendor IT,0.7810239,Monitor
2381,Vendor IT,0.86547786,Immediate follow-up
3215,Vendor IT,0.8181136,Monitor
3400,Vendor IT,0.8978294,Immediate follow-up
3548,Vendor IT,0.78571326,Monitor
4004,Vendor IT,0.8426946,Monitor
4617,Vendor IT,0.8576024,Immediate follow-up
5699,Vendor IT,0.7990128,Monitor
6177,Vendor IT,0.86340046,Immediate follow-up
6284,Vendor IT,0.927736,Immediate follow-up
6916,Vendor IT,0.90058106,Immediate follow-up
7805,Vendor IT,0.9570716,Immediate follow-up
8412,Vendor IT,0.9486766,Immediate follow-up
8489,Vendor IT,0.9484578,Immediate follow-up
9612,Vendor IT,0.89813375,Immediate follow-up
9757,Vendor IT,0.8064924,Monitor
9957,Vendor IT,0.761466,Monitor
478,Vendor IT,0.83894014,Monitor
557,Vendor IT,0.7846642,Monitor
2427,Vendor IT,0.7605718,Monitor
4739,Vendor IT,0.7668757,Monitor
5441,Vendor IT,0.8468785,Monitor
5698,Vendor IT,0.8920528,Immediate follow-up
5839,Vendor IT,0.84742075,Monitor
6483,Vendor IT,0.94598967,Immediate follow-up
7082,Vendor IT,0.9912986,Immediate follow-up
7159,Vendor IT,0.76548016,Monitor
7294,Vendor IT,0.8817359,Immediate follow-up
8330,Vendor IT,0.8927919,Immediate follow-up
9045,Vendor IT,0.9321813,Immediate follow-up
455,Vendor IT,0.8855152,Immediate follow-up
921,Vendor IT,0.8405927,Monitor
1823,Vendor IT,0.84483427,Monitor
2530,Vendor IT,0.87484777,Immediate follow-up
3661,Vendor IT,0.87153393,Immediate follow-up
3750,Vendor IT,0.8781174,Immediate follow-up
4017,Vendor IT,0.8277126,Monitor
4525,Vendor IT,0.8290223,Monitor
6496,Vendor IT,0.76375717,Monitor
7061,Vendor IT,0.79500824,Monitor
8381,Vendor IT,0.76817846,Monitor
8738,Vendor IT,0.87833923,Immediate follow-up
9705,Vendor IT,0.82947683,Monitor
9964,Vendor IT,0.77189445,Monitor
9967,Vendor IT,0.7985301,Monitor
2033,Vendor IT,0.8479238,Monitor
4761,Vendor IT,0.79290783,Monitor
4815,Vendor IT,0.7787568,Monitor
5183,Vendor IT,0.7780699,Monitor
5208,Vendor IT,0.86328083,Immediate follow-up
5290,Vendor IT,0.83887756,Monitor
8133,Vendor IT,0.90088403,Immediate follow-up
8172,Vendor IT,0.7860638,Monitor
8940,Vendor IT,0.86165076,Immediate follow-up
9469,Vendor IT,0.76647455,Monitor
9828,Vendor IT,0.804178,Monitor
166,Vendor IT,0.76691675,Monitor
267,Vendor IT,0.8040106,Monitor
332,Vendor IT,0.7951618,Monitor
1621,Vendor IT,0.8266347,Monitor
1979,Vendor IT,0.8390959,Monitor
3310,Vendor IT,0.82077485,Monitor
3706,Vendor IT,0.7553836,Monitor
4788,Vendor IT,0.7769037,Monitor
6583,Vendor IT,0.77948755,Monitor
8778,Vendor IT,0.85919887,Immediate follow-up
9733,Vendor IT,0.8403366,Monitor
9804,Vendor IT,0.8166348,Monitor
68,Vendor IT,0.8554387,Immediate follow-up
510,Vendor IT,0.82138073,Monitor
2376,Vendor IT,0.85204417,Immediate follow-up
2415,Vendor IT,0.7715638,Monitor
2939,Vendor IT,0.8689782,Immediate follow-up
3284,Vendor IT,0.86973536,Immediate follow-up
6279,Vendor IT,0.8025943,Monitor
7341,Vendor IT,0.8370941,Monitor
7669,Vendor IT,0.799827,Monitor
8128,Vendor IT,0.76031667,Monitor
8246,Vendor IT,0.750323,Monitor
8753,Vendor IT,0.81668407,Monitor
9030,Vendor IT,0.8793846,Immediate follow-up
9558,Vendor IT,0.8961038,Immediate follow-up
9726,Vendor IT,0.884905,Immediate follow-up
182,Vendor IT,0.7721895,Monitor
3868,Vendor IT,0.77450603,Monitor
4643,Vendor IT,0.8725242,Immediate follow-up
4773,Vendor IT,0.7714416,Monitor
5567,Vendor IT,0.8365819,Monitor
6651,Vendor IT,0.92813456,Immediate follow-up
6867,Vendor IT,0.9564894,Immediate follow-up
7022,Vendor IT,0.894269,Immediate follow-up
7397,Vendor IT,0.865511,Immediate follow-up
7850,Vendor IT,0.8465199,Monitor
7998,Vendor IT,0.8277493,Monitor
9674,Vendor IT,0.76803124,Monitor
1227,Vendor IT,0.8053725,Monitor
1298,Vendor IT,0.8157075,Monitor
2334,Vendor IT,0.78734726,Monitor
4678,Vendor IT,0.90042514,Immediate follow-up
4741,Vendor IT,0.89098966,Immediate follow-up
4887,Vendor IT,0.868238,Immediate follow-up
5809,Vendor IT,0.84982145,Monitor
7462,Vendor IT,0.8814584,Immediate follow-up
7621,Vendor IT,0.8813385,Immediate follow-up
8941,Vendor IT,0.8716934,Immediate follow-up
9303,Vendor IT,0.9299222,Immediate follow-up
54,Vendor IT,0.8508078,Immediate follow-up
101,Vendor IT,0.93064326,Immediate follow-up
629,Vendor IT,0.92487645,Immediate follow-up
1681,Vendor IT,0.94671965,Immediate follow-up
1902,Vendor IT,0.94529665,Immediate follow-up
2500,Vendor IT,0.9425994,Immediate follow-up
3067,Vendor IT,0.91235113,Immediate follow-up
3099,Vendor IT,0.846711,Monitor
3252,Vendor IT,0.82680905,Monitor
3800,Vendor IT,0.93256044,Immediate follow-up
3836,Vendor IT,0.86486113,Immediate follow-up
4216,Vendor IT,0.9041558,Immediate follow-up
4358,Vendor IT,0.85099274,Immediate follow-up
4877,Vendor IT,0.9002618,Immediate follow-up
5395,Vendor IT,0.8865184,Immediate follow-up
6129,Vendor IT,0.9102228,Immediate follow-up
8513,Vendor IT,0.845788,Monitor
9216,Vendor IT,0.9066027,Immediate follow-up
918,Office Srl,0.99521315,Immediate follow-up
3680,Office Srl,0.85242546,Immediate follow-up
5083,Office Srl,0.771541,Monitor
5308,Office Srl,0.8270105,Monitor
5967,Office Srl,0.84259915,Monitor
6027,Office Srl,0.7617599,Monitor
7751,Office Srl,0.93459415,Immediate follow-up
8355,Office Srl,0.82402205,Monitor
8764,Office Srl,0.9455769,Immediate follow-up
9546,Office Srl,0.8568078,Immediate follow-up
9850,Office Srl,0.8748442,Immediate follow-up
837,Office Srl,0.8218974,Monitor
5071,Office Srl,0.7921872,Monitor
5390,Office Srl,0.7517362,Monitor
5423,Office Srl,0.7759147,Monitor
8296,Office Srl,0.8782031,Immediate follow-up
8380,Office Srl,0.86119837,Immediate follow-up
8616,Office Srl,0.775194,Monitor
812,Office Srl,0.82393456,Monitor
1809,Office Srl,0.9100678,Immediate follow-up
2660,Office Srl,0.8284182,Monitor
2958,Office Srl,0.78795373,Monitor
2977,Office Srl,0.83379054,Monitor
1100,Office Srl,0.76614153,Monitor
2333,Office Srl,0.87381387,Immediate follow-up
2519,Office Srl,0.83266956,Monitor
2619,Office Srl,0.86323535,Immediate follow-up
3202,Office Srl,0.80238295,Monitor
4207,Office Srl,0.80655724,Monitor
4381,Office Srl,0.7602765,Monitor
5242,Office Srl,0.9187375,Immediate follow-up
5631,Office Srl,0.80519533,Monitor
6302,Office Srl,0.82188314,Monitor
6336,Office Srl,0.8173621,Monitor
6344,Office Srl,0.84884953,Monitor
6732,Office Srl,0.9226998,Immediate follow-up
7160,Office Srl,0.8940386,Immediate follow-up
9169,Office Srl,0.81506234,Monitor
9676,Office Srl,0.79834676,Monitor
9878,Office Srl,0.82275623,Monitor
18,Office Srl,0.80967736,Monitor
946,Office Srl,0.8306712,Monitor
1412,Office Srl,0.77467924,Monitor
1914,Office Srl,0.9326116,Immediate follow-up
3091,Office Srl,0.91370034,Immediate follow-up
3132,Office Srl,0.8426598,Monitor
3242,Office Srl,0.9528431,Immediate follow-up
4524,Office Srl,0.8705912,Immediate follow-up
4769,Office Srl,0.90307057,Immediate follow-up
4976,Office Srl,0.87432754,Immediate follow-up
5106,Office Srl,0.89997387,Immediate follow-up
5472,Office Srl,0.78524476,Monitor
5643,Office Srl,0.8682242,Immediate follow-up
6081,Office Srl,0.7906063,Monitor
6371,Office Srl,0.8883136,Immediate follow-up
7739,Office Srl,0.9091993,Immediate follow-up
9424,Office Srl,0.8731183,Immediate follow-up
9450,Office Srl,0.90123856,Immediate follow-up
9566,Office Srl,0.7544344,Monitor
589,Office Srl,0.8857758,Immediate follow-up
848,Office Srl,0.8561247,Immediate follow-up
1324,Office Srl,0.76619446,Monitor
1645,Office Srl,0.77140266,Monitor
2684,Office Srl,0.88098186,Immediate follow-up
3026,Office Srl,0.93653107,Immediate follow-up
3035,Office Srl,0.90873605,Immediate follow-up
3875,Office Srl,0.7917124,Monitor
3994,Office Srl,0.80783314,Monitor
4791,Office Srl,0.873847,Immediate follow-up
5164,Office Srl,0.86206365,Immediate follow-up
6589,Office Srl,0.9265694,Immediate follow-up
6912,Office Srl,0.9192432,Immediate follow-up
6998,Office Srl,0.83423084,Monitor
7881,Office Srl,0.8507165,Immediate follow-up
9211,Office Srl,0.7926191,Monitor
9968,Office Srl,0.83501345,Monitor
1021,Office Srl,0.7696892,Monitor
1379,Office Srl,0.86375666,Immediate follow-up
2915,Office Srl,0.76947707,Monitor
3032,Office Srl,0.91096854,Immediate follow-up
4475,Office Srl,0.79956234,Monitor
4787,Office Srl,0.82953745,Monitor
9925,Office Srl,0.78348905,Monitor
2040,Office Srl,0.77765226,Monitor
2468,Office Srl,0.79740834,Monitor
2564,Office Srl,0.8491441,Monitor
3330,Office Srl,0.83155113,Monitor
3735,Office Srl,0.8111417,Monitor
4014,Office Srl,0.8996576,Immediate follow-up
4118,Office Srl,0.894564,Immediate follow-up
4205,Office Srl,0.92750734,Immediate follow-up
5849,Office Srl,0.84507614,Monitor
2310,Office Srl,0.77714074,Monitor
3305,Office Srl,0.8179251,Monitor
4998,Office Srl,0.77752197,Monitor
5214,Office Srl,0.8069353,Monitor
5239,Office Srl,0.89328206,Immediate follow-up
5399,Office Srl,0.82240045,Monitor
6185,Office Srl,0.800564,Monitor
6571,Office Srl,0.8756194,Immediate follow-up
6709,Office Srl,0.7872429,Monitor
7059,Office Srl,0.926407,Immediate follow-up
1358,Office Srl,0.8093333,Monitor
1411,Office Srl,0.7568402,Monitor
1717,Office Srl,0.7750617,Monitor
2021,Office Srl,0.83082795,Monitor
2453,Office Srl,0.8391807,Monitor
2537,Office Srl,0.97745436,Immediate follow-up
2732,Office Srl,0.98133296,Immediate follow-up
2800,Office Srl,0.92487705,Immediate follow-up
2856,Office Srl,0.9490026,Immediate follow-up
2988,Office Srl,0.7897278,Monitor
3876,Office Srl,0.756761,Monitor
4106,Office Srl,0.9121197,Immediate follow-up
4683,Office Srl,0.8595406,Immediate follow-up
5388,Office Srl,0.80578697,Monitor
6298,Office Srl,0.8261954,Monitor
6333,Office Srl,0.8524795,Immediate follow-up
7008,Office Srl,0.8440823,Monitor
7328,Office Srl,0.80901337,Monitor
7848,Office Srl,0.83482194,Monitor
8758,Office Srl,0.8991635,Immediate follow-up
9754,Office Srl,0.91559786,Immediate follow-up
9770,Office Srl,0.96252364,Immediate follow-up
9869,Office Srl,0.988903,Immediate follow-up
330,Office Srl,0.9920185,Immediate follow-up
516,Office Srl,0.9840276,Immediate follow-up
553,Office Srl,0.990768,Immediate follow-up
1403,Office Srl,0.86742115,Immediate follow-up
1625,Office Srl,0.9355084,Immediate follow-up
1912,Office Srl,0.9222768,Immediate follow-up
2999,Office Srl,0.8924918,Immediate follow-up
3069,Office Srl,0.84684813,Monitor
3361,Office Srl,0.8777276,Immediate follow-up
3568,Office Srl,0.89531314,Immediate follow-up
6803,Office Srl,0.75548536,Monitor
9365,Office Srl,0.7808942,Monitor
9750,Office Srl,0.8209594,Monitor
369,Office Srl,0.88188636,Immediate follow-up
1724,Office Srl,0.87526447,Immediate follow-up
1854,Office Srl,0.9088383,Immediate follow-up
1876,Office Srl,0.90544254,Immediate follow-up
2608,Office Srl,0.88868815,Immediate follow-up
