invoice_id,vendor_id,amount,due_in_days,rating,gl_code,invoice_date,due_date,payment_status,label,is_overdue,urgency_score,high_risk_vendor,invoice_age,due_weekday,due_month,due_month_end_flag,due_quarter,vendor_avg_delay,vendor_late_rate,vendor_recent_risk,category_econ_index,vendor_avg_discount,invoice_month,vendor_monthly_volume,category_IT,category_Logistics,category_Maintenance,category_Office Supplies,company_code_C002,company_code_C003,vendor_region_APAC,vendor_region_EMEA,payment_term_45D,payment_term_60D,block_reason_missing PO,block_reason_none,block_reason_price mismatch,risk_score,vendor_name
8077,A001,2612,24,3,400200,2025-03-18 14:33:10.482809,2025-04-17 14:33:10.482809,late,1,0,104.48,0,87,3,4,0,2,9.90829268292683,0.635609756097561,0.5,1.1802857225639665,0.015599452033620266,2025-04,134,False,False,True,False,True,False,True,False,False,False,True,False,False,0.69165945,Vendor IT
8579,A001,2387,10,2,400200,2025-03-18 14:33:10.482809,2025-05-02 14:33:10.482809,late,1,0,217.0,1,87,4,5,0,2,9.90829268292683,0.635609756097561,0.6,1.1802857225639665,0.015599452033620266,2025-05,616,False,False,True,False,False,True,True,False,False,False,True,False,False,0.755045,Vendor IT
8919,A001,2895,0,1,400300,2025-03-18 14:33:10.482809,2025-05-17 14:33:10.482809,on_time,0,0,2895.0,1,87,5,5,0,2,9.90829268292683,0.635609756097561,0.6,1.0394633936788147,0.015599452033620266,2025-05,616,True,False,False,False,True,False,False,False,True,False,False,False,False,0.52171975,Vendor IT
9277,A001,2477,23,3,400100,2025-03-18 14:33:10.482809,2025-05-02 14:33:10.482809,late,1,0,103.20833333333333,0,87,4,5,0,2,9.90829268292683,0.635609756097561,0.7,1.092797576724562,0.015599452033620266,2025-05,616,False,False,False,False,False,False,False,False,True,False,True,False,False,0.8592406,Vendor IT
9407,A001,3503,16,1,400300,2025-03-18 14:33:10.482809,2025-05-17 14:33:10.482809,late,1,0,206.05882352941177,1,87,5,5,0,2,9.90829268292683,0.635609756097561,0.8,1.092797576724562,0.015599452033620266,2025-05,616,False,False,False,False,False,True,True,False,True,False,False,False,True,0.8824937,Vendor IT
9993,A001,3989,5,4,400100,2025-03-18 14:33:10.482809,2025-05-17 14:33:10.482809,late,1,0,664.8333333333334,0,87,5,5,0,2,9.90829268292683,0.635609756097561,0.8,0.949816047538945,0.015599452033620266,2025-05,616,False,True,False,False,False,False,True,False,True,False,False,True,False,0.35643724,Vendor IT
591,A001,4813,19,2,400300,2025-03-19 14:33:10.482809,2025-05-18 14:33:10.482809,late,1,0,240.65,1,86,6,5,0,2,9.90829268292683,0.635609756097561,0.8,1.0394633936788147,0.015599452033620266,2025-05,616,True,False,False,False,False,True,True,False,True,False,False,False,True,0.89344996,Vendor IT
902,A001,3660,8,2,400100,2025-03-19 14:33:10.482809,2025-04-18 14:33:10.482809,late,1,0,406.6666666666667,1,86,4,4,0,2,9.90829268292683,0.635609756097561,0.8,0.8624074561769747,0.015599452033620266,2025-04,134,False,False,False,True,False,True,True,False,False,False,True,False,False,0.87876093,Vendor IT
1106,A001,4488,-7,2,400300,2025-03-19 14:33:10.482809,2025-05-03 14:33:10.482809,late,1,1,561.0,1,86,5,5,0,2,9.90829268292683,0.635609756097561,0.8,1.092797576724562,0.015599452033620266,2025-05,616,False,False,False,False,False,False,False,True,False,True,False,False,True,0.8763186,Vendor IT
1293,A001,1835,13,4,400300,2025-03-19 14:33:10.482809,2025-05-03 14:33:10.482809,late,1,0,131.07142857142858,0,86,5,5,0,2,9.90829268292683,0.635609756097561,0.9,0.949816047538945,0.015599452033620266,2025-05,616,False,True,False,False,False,True,True,False,False,True,True,False,False,0.9637482,Vendor IT
1392,A001,1911,21,1,400100,2025-03-19 14:33:10.482809,2025-05-03 14:33:10.482809,on_time,0,0,86.86363636363636,1,86,5,5,0,2,9.90829268292683,0.635609756097561,0.8,0.8624074561769747,0.015599452033620266,2025-05,616,False,False,False,True,True,False,False,True,False,False,False,False,True,0.753591,Vendor IT
1544,A001,2736,26,5,400300,2025-03-19 14:33:10.482809,2025-05-03 14:33:10.482809,late,1,0,101.33333333333333,0,86,5,5,0,2,9.90829268292683,0.635609756097561,0.8,0.949816047538945,0.015599452033620266,2025-05,616,False,True,False,False,False,True,True,False,True,False,True,False,False,0.88334274,Vendor IT
2090,A001,2725,-1,5,400100,2025-03-19 14:33:10.482809,2025-05-18 14:33:10.482809,late,1,1,1362.5,0,86,6,5,0,2,9.90829268292683,0.635609756097561,0.9,1.092797576724562,0.015599452033620266,2025-05,616,False,False,False,False,False,False,False,True,True,False,True,False,False,0.9491002,Vendor IT
2208,A001,3990,16,1,400300,2025-03-19 14:33:10.482809,2025-05-18 14:33:10.482809,late,1,0,234.7058823529412,1,86,6,5,0,2,9.90829268292683,0.635609756097561,0.9,1.092797576724562,0.015599452033620266,2025-05,616,False,False,False,False,False,True,False,True,True,False,True,False,False,0.91464317,Vendor IT
3220,A001,1182,2,3,400300,2025-03-19 14:33:10.482809,2025-05-03 14:33:10.482809,on_time,0,0,394.0,0,86,5,5,0,2,9.90829268292683,0.635609756097561,0.8,0.8624074561769747,0.015599452033620266,2025-05,616,False,False,False,True,False,True,False,False,True,False,True,False,False,0.8331148,Vendor IT
3373,A001,4481,-10,2,400200,2025-03-19 14:33:10.482809,2025-04-18 14:33:10.482809,on_time,0,1,407.3636363636364,1,86,4,4,0,2,9.90829268292683,0.635609756097561,0.7,1.0394633936788147,0.015599452033620266,2025-04,134,True,False,False,False,False,True,True,False,True,False,True,False,False,0.71735,Vendor IT
3498,A001,3388,21,2,400300,2025-03-19 14:33:10.482809,2025-05-03 14:33:10.482809,on_time,0,0,154.0,1,86,5,5,0,2,9.90829268292683,0.635609756097561,0.6,1.092797576724562,0.015599452033620266,2025-05,616,False,False,False,False,False,True,False,True,True,False,False,False,False,0.62569886,Vendor IT
3547,A001,4056,15,5,400100,2025-03-19 14:33:10.482809,2025-04-18 14:33:10.482809,late,1,0,253.5,0,86,4,4,0,2,9.90829268292683,0.635609756097561,0.6,1.1802857225639665,0.015599452033620266,2025-04,134,False,False,True,False,True,False,False,True,False,True,True,False,False,0.7080024,Vendor IT
4008,A001,198,29,3,400300,2025-03-19 14:33:10.482809,2025-04-18 14:33:10.482809,on_time,0,0,6.6,0,86,4,4,0,2,9.90829268292683,0.635609756097561,0.5,0.8624074561769747,0.015599452033620266,2025-04,134,False,False,False,True,False,False,False,True,False,True,False,True,False,0.2690247,Vendor IT
4073,A001,4597,10,4,400100,2025-03-19 14:33:10.482809,2025-05-03 14:33:10.482809,late,1,0,417.90909090909093,0,86,5,5,0,2,9.90829268292683,0.635609756097561,0.5,1.092797576724562,0.015599452033620266,2025-05,616,False,False,False,False,False,True,True,False,True,False,True,False,False,0.68707913,Vendor IT
4547,A001,1041,23,4,400200,2025-03-19 14:33:10.482809,2025-05-18 14:33:10.482809,on_time,0,0,43.375,0,86,6,5,0,2,9.90829268292683,0.635609756097561,0.5,0.8624074561769747,0.015599452033620266,2025-05,616,False,False,False,True,True,False,True,False,False,False,False,False,False,0.6578342,Vendor IT
5835,A001,3528,27,4,400300,2025-03-19 14:33:10.482809,2025-04-18 14:33:10.482809,late,1,0,126.0,0,86,4,4,0,2,9.90829268292683,0.635609756097561,0.5,0.949816047538945,0.015599452033620266,2025-04,134,False,True,False,False,False,True,True,False,True,False,False,False,False,0.63138306,Vendor IT
6312,A001,992,22,5,400100,2025-03-19 14:33:10.482809,2025-04-18 14:33:10.482809,late,1,0,43.130434782608695,0,86,4,4,0,2,9.90829268292683,0.635609756097561,0.5,0.949816047538945,0.015599452033620266,2025-04,134,False,True,False,False,False,True,False,True,False,True,False,False,True,0.75675607,Vendor IT
7146,A001,1522,-6,5,400200,2025-03-19 14:33:10.482809,2025-04-18 14:33:10.482809,on_time,0,1,217.42857142857142,0,86,4,4,0,2,9.90829268292683,0.635609756097561,0.4,1.1802857225639665,0.015599452033620266,2025-04,134,False,False,True,False,True,False,False,False,False,True,False,False,True,0.42874804,Vendor IT
7166,A001,1296,27,5,400300,2025-03-19 14:33:10.482809,2025-05-18 14:33:10.482809,on_time,0,0,46.285714285714285,0,86,6,5,0,2,9.90829268292683,0.635609756097561,0.4,1.092797576724562,0.015599452033620266,2025-05,616,False,False,False,False,False,True,False,True,True,False,True,False,False,0.47446588,Vendor IT
7387,A001,4259,1,3,400100,2025-03-19 14:33:10.482809,2025-04-18 14:33:10.482809,late,1,0,2129.5,0,86,4,4,0,2,9.90829268292683,0.635609756097561,0.5,1.1802857225639665,0.015599452033620266,2025-04,134,False,False,True,False,True,False,False,False,True,False,False,False,False,0.5035857,Vendor IT
7845,A001,516,14,5,400100,2025-03-19 14:33:10.482809,2025-05-03 14:33:10.482809,late,1,0,34.4,0,86,5,5,0,2,9.90829268292683,0.635609756097561,0.6,1.0394633936788147,0.015599452033620266,2025-05,616,True,False,False,False,True,False,False,True,False,False,True,False,False,0.6694023,Vendor IT
8770,A001,3757,1,1,400300,2025-03-19 14:33:10.482809,2025-05-18 14:33:10.482809,late,1,0,1878.5,1,86,6,5,0,2,9.90829268292683,0.635609756097561,0.6,1.0394633936788147,0.015599452033620266,2025-05,616,True,False,False,False,True,False,True,False,False,False,True,False,False,0.7259804,Vendor IT
703,A001,2098,15,5,400300,2025-03-20 14:33:10.482809,2025-04-19 14:33:10.482809,on_time,0,0,131.125,0,85,5,4,0,2,9.90829268292683,0.635609756097561,0.6,1.092797576724562,0.015599452033620266,2025-04,134,False,False,False,False,False,True,False,True,True,False,False,False,True,0.65010816,Vendor IT
1599,A001,2831,23,5,400300,2025-03-20 14:33:10.482809,2025-05-19 14:33:10.482809,late,1,0,117.95833333333333,0,85,0,5,0,2,9.90829268292683,0.635609756097561,0.6,0.8624074561769747,0.015599452033620266,2025-05,616,False,False,False,True,False,True,False,False,True,False,True,False,False,0.79652023,Vendor IT
2642,A001,4872,2,1,400100,2025-03-20 14:33:10.482809,2025-05-04 14:33:10.482809,late,1,0,1624.0,1,85,6,5,0,2,9.90829268292683,0.635609756097561,0.7,0.949816047538945,0.015599452033620266,2025-05,616,False,True,False,False,True,False,False,False,True,False,False,False,False,0.865855,Vendor IT
2991,A001,3843,2,5,400200,2025-03-20 14:33:10.482809,2025-05-04 14:33:10.482809,late,1,0,1281.0,0,85,6,5,0,2,9.90829268292683,0.635609756097561,0.7,0.8624074561769747,0.015599452033620266,2025-05,616,False,False,False,True,False,False,False,True,True,False,False,True,False,0.48450705,Vendor IT
3264,A001,1521,-5,1,400200,2025-03-20 14:33:10.482809,2025-04-19 14:33:10.482809,on_time,0,1,253.5,1,85,5,4,0,2,9.90829268292683,0.635609756097561,0.6,0.949816047538945,0.015599452033620266,2025-04,134,False,True,False,False,False,True,True,False,False,False,False,True,False,0.5400134,Vendor IT
3321,A001,2399,-8,3,400300,2025-03-20 14:33:10.482809,2025-05-04 14:33:10.482809,late,1,1,266.55555555555554,0,85,6,5,0,2,9.90829268292683,0.635609756097561,0.7,1.1802857225639665,0.015599452033620266,2025-05,616,False,False,True,False,False,False,True,False,False,False,False,True,False,0.82614505,Vendor IT
3524,A001,2638,16,1,400100,2025-03-20 14:33:10.482809,2025-04-19 14:33:10.482809,late,1,0,155.1764705882353,1,85,5,4,0,2,9.90829268292683,0.635609756097561,0.8,1.0394633936788147,0.015599452033620266,2025-04,134,True,False,False,False,False,True,True,False,False,False,False,False,True,0.87264055,Vendor IT
4032,A001,3209,22,3,400100,2025-03-20 14:33:10.482809,2025-04-19 14:33:10.482809,late,1,0,139.52173913043478,0,85,5,4,0,2,9.90829268292683,0.635609756097561,0.8,0.949816047538945,0.015599452033620266,2025-04,134,False,True,False,False,True,False,True,False,False,True,True,False,False,0.9112937,Vendor IT
4968,A001,4224,-8,2,400300,2025-03-20 14:33:10.482809,2025-05-04 14:33:10.482809,late,1,1,469.3333333333333,1,85,6,5,0,2,9.90829268292683,0.635609756097561,0.8,1.1802857225639665,0.015599452033620266,2025-05,616,False,False,True,False,False,False,True,False,False,False,False,True,False,0.85826015,Vendor IT
4999,A001,2591,25,3,400200,2025-03-20 14:33:10.482809,2025-04-19 14:33:10.482809,late,1,0,99.65384615384616,0,85,5,4,0,2,9.90829268292683,0.635609756097561,0.8,1.0394633936788147,0.015599452033620266,2025-04,134,True,False,False,False,False,False,True,False,False,True,False,False,False,0.90012896,Vendor IT
5431,A001,1471,28,1,400200,2025-03-20 14:33:10.482809,2025-05-04 14:33:10.482809,on_time,0,0,50.724137931034484,1,85,6,5,0,2,9.90829268292683,0.635609756097561,0.8,1.092797576724562,0.015599452033620266,2025-05,616,False,False,False,False,False,False,False,True,True,False,False,False,False,0.7370734,Vendor IT
6073,A001,2625,22,1,400200,2025-03-20 14:33:10.482809,2025-05-04 14:33:10.482809,late,1,0,114.1304347826087,1,85,6,5,0,2,9.90829268292683,0.635609756097561,0.8,0.8624074561769747,0.015599452033620266,2025-05,616,False,False,False,True,True,False,False,False,True,False,False,False,False,0.8927489,Vendor IT
6353,A001,2037,9,5,400300,2025-03-20 14:33:10.482809,2025-04-19 14:33:10.482809,late,1,0,203.7,0,85,5,4,0,2,9.90829268292683,0.635609756097561,0.8,1.0394633936788147,0.015599452033620266,2025-04,134,True,False,False,False,False,False,False,False,False,True,False,True,False,0.52177155,Vendor IT
6941,A001,480,12,4,400300,2025-03-20 14:33:10.482809,2025-05-19 14:33:10.482809,late,1,0,36.92307692307692,0,85,0,5,0,2,9.90829268292683,0.635609756097561,0.8,0.949816047538945,0.015599452033620266,2025-05,616,False,True,False,False,False,False,True,False,False,False,True,False,False,0.8927001,Vendor IT
7193,A001,1475,24,1,400300,2025-03-20 14:33:10.482809,2025-05-19 14:33:10.482809,late,1,0,59.0,1,85,0,5,0,2,9.90829268292683,0.635609756097561,0.9,1.0394633936788147,0.015599452033620266,2025-05,616,True,False,False,False,False,True,False,True,False,False,False,False,False,0.93527776,Vendor IT
7222,A001,3930,14,1,400200,2025-03-20 14:33:10.482809,2025-04-19 14:33:10.482809,late,1,0,262.0,1,85,5,4,0,2,9.90829268292683,0.635609756097561,0.9,0.949816047538945,0.015599452033620266,2025-04,134,False,True,False,False,False,True,False,False,True,False,True,False,False,0.8962105,Vendor IT
7548,A001,2270,2,3,400100,2025-03-20 14:33:10.482809,2025-05-04 14:33:10.482809,late,1,0,756.6666666666666,0,85,6,5,0,2,9.90829268292683,0.635609756097561,0.9,0.8624074561769747,0.015599452033620266,2025-05,616,False,False,False,True,False,False,False,True,True,False,False,False,True,0.95190406,Vendor IT
7599,A001,610,15,5,400300,2025-03-20 14:33:10.482809,2025-05-04 14:33:10.482809,late,1,0,38.125,0,85,6,5,0,2,9.90829268292683,0.635609756097561,0.9,1.1802857225639665,0.015599452033620266,2025-05,616,False,False,True,False,False,True,False,True,False,False,False,False,False,0.9311673,Vendor IT
7770,A001,2292,5,1,400300,2025-03-20 14:33:10.482809,2025-05-04 14:33:10.482809,late,1,0,382.0,1,85,6,5,0,2,9.90829268292683,0.635609756097561,0.9,1.1802857225639665,0.015599452033620266,2025-05,616,False,False,True,False,False,False,True,False,True,False,False,True,False,0.908527,Vendor IT
7893,A001,3970,26,4,400200,2025-03-20 14:33:10.482809,2025-05-04 14:33:10.482809,late,1,0,147.03703703703704,0,85,6,5,0,2,9.90829268292683,0.635609756097561,0.9,0.8624074561769747,0.015599452033620266,2025-05,616,False,False,False,True,False,False,True,False,False,True,True,False,False,0.94321847,Vendor IT
8166,A001,2588,9,1,400100,2025-03-20 14:33:10.482809,2025-05-04 14:33:10.482809,late,1,0,258.8,1,85,6,5,0,2,9.90829268292683,0.635609756097561,1.0,1.1802857225639665,0.015599452033620266,2025-05,616,False,False,True,False,False,True,True,False,False,False,False,False,False,0.9916652,Vendor IT
8263,A001,2820,1,3,400200,2025-03-20 14:33:10.482809,2025-04-19 14:33:10.482809,on_time,0,0,1410.0,0,85,5,4,0,2,9.90829268292683,0.635609756097561,0.9,0.949816047538945,0.015599452033620266,2025-04,134,False,True,False,False,False,True,False,True,True,False,False,False,True,0.8808453,Vendor IT
9379,A001,1929,-7,4,400300,2025-03-20 14:33:10.482809,2025-05-04 14:33:10.482809,late,1,1,241.125,0,85,6,5,0,2,9.90829268292683,0.635609756097561,0.9,1.1802857225639665,0.015599452033620266,2025-05,616,False,False,True,False,False,False,False,False,True,False,False,False,False,0.95818555,Vendor IT
9908,A001,3931,5,2,400300,2025-03-20 14:33:10.482809,2025-04-19 14:33:10.482809,on_time,0,0,655.1666666666666,1,85,5,4,0,2,9.90829268292683,0.635609756097561,0.8,1.092797576724562,0.015599452033620266,2025-04,134,False,False,False,False,False,True,False,False,False,True,True,False,False,0.83910054,Vendor IT
821,A001,1876,-6,3,400200,2025-03-21 14:33:10.482809,2025-05-20 14:33:10.482809,late,1,1,268.0,0,84,1,5,0,2,9.90829268292683,0.635609756097561,0.8,1.0394633936788147,0.015599452033620266,2025-05,616,True,False,False,False,False,True,False,True,True,False,True,False,False,0.8949625,Vendor IT
1080,A001,2434,10,3,400100,2025-03-21 14:33:10.482809,2025-05-20 14:33:10.482809,late,1,0,221.27272727272728,0,84,1,5,0,2,9.90829268292683,0.635609756097561,0.8,1.1802857225639665,0.015599452033620266,2025-05,616,False,False,True,False,False,False,True,False,False,True,True,False,False,0.9133118,Vendor IT
1435,A001,3705,0,3,400300,2025-03-21 14:33:10.482809,2025-05-05 14:33:10.482809,on_time,0,0,3705.0,0,84,0,5,0,2,9.90829268292683,0.635609756097561,0.7,0.949816047538945,0.015599452033620266,2025-05,616,False,True,False,False,True,False,False,True,True,False,False,False,True,0.65929794,Vendor IT
1532,A001,4725,22,5,400100,2025-03-21 14:33:10.482809,2025-05-20 14:33:10.482809,late,1,0,205.43478260869566,0,84,1,5,0,2,9.90829268292683,0.635609756097561,0.7,1.1802857225639665,0.015599452033620266,2025-05,616,False,False,True,False,False,True,False,False,False,True,False,False,False,0.79525316,Vendor IT
1655,A001,4195,11,3,400300,2025-03-21 14:33:10.482809,2025-05-05 14:33:10.482809,late,1,0,349.5833333333333,0,84,0,5,0,2,9.90829268292683,0.635609756097561,0.7,1.092797576724562,0.015599452033620266,2025-05,616,False,False,False,False,True,False,False,True,False,True,False,True,False,0.48991737,Vendor IT
2419,A001,4503,23,2,400200,2025-03-21 14:33:10.482809,2025-05-20 14:33:10.482809,late,1,0,187.625,1,84,1,5,0,2,9.90829268292683,0.635609756097561,0.7,0.949816047538945,0.015599452033620266,2025-05,616,False,True,False,False,False,True,True,False,False,True,False,True,False,0.7570127,Vendor IT
2651,A001,4827,-9,3,400100,2025-03-21 14:33:10.482809,2025-05-05 14:33:10.482809,late,1,1,482.7,0,84,0,5,0,2,9.90829268292683,0.635609756097561,0.7,0.8624074561769747,0.015599452033620266,2025-05,616,False,False,False,True,True,False,False,True,False,True,False,False,True,0.8499516,Vendor IT
2789,A001,1238,15,2,400300,2025-03-21 14:33:10.482809,2025-04-20 14:33:10.482809,late,1,0,77.375,1,84,6,4,0,2,9.90829268292683,0.635609756097561,0.8,0.8624074561769747,0.015599452033620266,2025-04,134,False,False,False,True,False,True,True,False,False,False,False,False,False,0.9090317,Vendor IT
3002,A001,4989,9,4,400300,2025-03-21 14:33:10.482809,2025-05-20 14:33:10.482809,late,1,0,498.9,0,84,1,5,0,2,9.90829268292683,0.635609756097561,0.8,0.8624074561769747,0.015599452033620266,2025-05,616,False,False,False,True,False,True,True,False,False,True,True,False,False,0.8741865,Vendor IT
3569,A001,4770,29,4,400300,2025-03-21 14:33:10.482809,2025-05-05 14:33:10.482809,late,1,0,159.0,0,84,0,5,0,2,9.90829268292683,0.635609756097561,0.9,1.092797576724562,0.015599452033620266,2025-05,616,False,False,False,False,False,False,False,False,False,False,True,False,False,0.95714194,Vendor IT
3859,A001,1146,6,5,400300,2025-03-21 14:33:10.482809,2025-05-05 14:33:10.482809,on_time,0,0,163.71428571428572,0,84,0,5,0,2,9.90829268292683,0.635609756097561,0.8,0.8624074561769747,0.015599452033620266,2025-05,616,False,False,False,True,False,True,True,False,False,False,False,False,True,0.81757474,Vendor IT
